run_name,config,backbone,freeze_backbone,pretrained,train_fraction,condition,adapter,probe_comparable,arm,window,arm_n_fine_source
ls_dino3dS_ft_sc_f001,configs/lowshot/ls_dino3dS_ft_sc_f001.yaml,dino3d_layerwise,False,False,0.01,ft_sc,layerwise+stem,False,S,native,resampled_tokens
ls_dino3dS_ft_sc_f005,configs/lowshot/ls_dino3dS_ft_sc_f005.yaml,dino3d_layerwise,False,False,0.05,ft_sc,layerwise+stem,False,S,native,resampled_tokens
ls_dino3dS_ft_sc_f010,configs/lowshot/ls_dino3dS_ft_sc_f010.yaml,dino3d_layerwise,False,False,0.1,ft_sc,layerwise+stem,False,S,native,resampled_tokens
ls_dino3dS_ft_sc_f025,configs/lowshot/ls_dino3dS_ft_sc_f025.yaml,dino3d_layerwise,False,False,0.25,ft_sc,layerwise+stem,False,S,native,resampled_tokens
ls_dino3dS_ft_sc_f100,configs/lowshot/ls_dino3dS_ft_sc_f100.yaml,dino3d_layerwise,False,False,1.0,ft_sc,layerwise+stem,False,S,native,resampled_tokens
ls_merlinS_frz_pt_f001,configs/lowshot/ls_merlinS_frz_pt_f001.yaml,merlin,True,True,0.01,frz_pt,native+stem,False,S,native,fresh_stem_s0
ls_merlinS_frz_pt_f005,configs/lowshot/ls_merlinS_frz_pt_f005.yaml,merlin,True,True,0.05,frz_pt,native+stem,False,S,native,fresh_stem_s0
ls_merlinS_frz_pt_f010,configs/lowshot/ls_merlinS_frz_pt_f010.yaml,merlin,True,True,0.1,frz_pt,native+stem,False,S,native,fresh_stem_s0
ls_merlinS_frz_pt_f025,configs/lowshot/ls_merlinS_frz_pt_f025.yaml,merlin,True,True,0.25,frz_pt,native+stem,False,S,native,fresh_stem_s0
ls_merlinS_frz_pt_f100,configs/lowshot/ls_merlinS_frz_pt_f100.yaml,merlin,True,True,1.0,frz_pt,native+stem,False,S,native,fresh_stem_s0
ls_merlinS_frz_sc_f001,configs/lowshot/ls_merlinS_frz_sc_f001.yaml,merlin,True,False,0.01,frz_sc,native+stem,False,S,native,fresh_stem_s0
ls_merlinS_frz_sc_f005,configs/lowshot/ls_merlinS_frz_sc_f005.yaml,merlin,True,False,0.05,frz_sc,native+stem,False,S,native,fresh_stem_s0
ls_merlinS_frz_sc_f010,configs/lowshot/ls_merlinS_frz_sc_f010.yaml,merlin,True,False,0.1,frz_sc,native+stem,False,S,native,fresh_stem_s0
ls_merlinS_frz_sc_f025,configs/lowshot/ls_merlinS_frz_sc_f025.yaml,merlin,True,False,0.25,frz_sc,native+stem,False,S,native,fresh_stem_s0
ls_merlinS_frz_sc_f100,configs/lowshot/ls_merlinS_frz_sc_f100.yaml,merlin,True,False,1.0,frz_sc,native+stem,False,S,native,fresh_stem_s0
ls_merlinS_ft_pt_f001,configs/lowshot/ls_merlinS_ft_pt_f001.yaml,merlin,False,True,0.01,ft_pt,native+stem,False,S,native,fresh_stem_s0
ls_merlinS_ft_pt_f005,configs/lowshot/ls_merlinS_ft_pt_f005.yaml,merlin,False,True,0.05,ft_pt,native+stem,False,S,native,fresh_stem_s0
ls_merlinS_ft_pt_f010,configs/lowshot/ls_merlinS_ft_pt_f010.yaml,merlin,False,True,0.1,ft_pt,native+stem,False,S,native,fresh_stem_s0
ls_merlinS_ft_pt_f025,configs/lowshot/ls_merlinS_ft_pt_f025.yaml,merlin,False,True,0.25,ft_pt,native+stem,False,S,native,fresh_stem_s0
ls_merlinS_ft_pt_f100,configs/lowshot/ls_merlinS_ft_pt_f100.yaml,merlin,False,True,1.0,ft_pt,native+stem,False,S,native,fresh_stem_s0
ls_merlinS_ft_sc_f001,configs/lowshot/ls_merlinS_ft_sc_f001.yaml,merlin,False,False,0.01,ft_sc,native+stem,False,S,native,fresh_stem_s0
ls_merlinS_ft_sc_f005,configs/lowshot/ls_merlinS_ft_sc_f005.yaml,merlin,False,False,0.05,ft_sc,native+stem,False,S,native,fresh_stem_s0
ls_merlinS_ft_sc_f010,configs/lowshot/ls_merlinS_ft_sc_f010.yaml,merlin,False,False,0.1,ft_sc,native+stem,False,S,native,fresh_stem_s0
ls_merlinS_ft_sc_f025,configs/lowshot/ls_merlinS_ft_sc_f025.yaml,merlin,False,False,0.25,ft_sc,native+stem,False,S,native,fresh_stem_s0
ls_merlinS_ft_sc_f100,configs/lowshot/ls_merlinS_ft_sc_f100.yaml,merlin,False,False,1.0,ft_sc,native+stem,False,S,native,fresh_stem_s0
ls_vista3dWS_frz_pt_f001,configs/lowshot/ls_vista3dWS_frz_pt_f001.yaml,vista3d,True,True,0.01,frz_pt,native,False,W,wshared,pretrained
ls_vista3dWS_frz_pt_f005,configs/lowshot/ls_vista3dWS_frz_pt_f005.yaml,vista3d,True,True,0.05,frz_pt,native,False,W,wshared,pretrained
ls_vista3dWS_frz_pt_f010,configs/lowshot/ls_vista3dWS_frz_pt_f010.yaml,vista3d,True,True,0.1,frz_pt,native,False,W,wshared,pretrained
ls_vista3dWS_frz_pt_f025,configs/lowshot/ls_vista3dWS_frz_pt_f025.yaml,vista3d,True,True,0.25,frz_pt,native,False,W,wshared,pretrained
ls_vista3dWS_frz_pt_f100,configs/lowshot/ls_vista3dWS_frz_pt_f100.yaml,vista3d,True,True,1.0,frz_pt,native,False,W,wshared,pretrained
ls_vista3dWS_frz_sc_f001,configs/lowshot/ls_vista3dWS_frz_sc_f001.yaml,vista3d,True,False,0.01,frz_sc,native,False,W,wshared,pretrained
ls_vista3dWS_frz_sc_f005,configs/lowshot/ls_vista3dWS_frz_sc_f005.yaml,vista3d,True,False,0.05,frz_sc,native,False,W,wshared,pretrained
ls_vista3dWS_frz_sc_f010,configs/lowshot/ls_vista3dWS_frz_sc_f010.yaml,vista3d,True,False,0.1,frz_sc,native,False,W,wshared,pretrained
ls_vista3dWS_frz_sc_f025,configs/lowshot/ls_vista3dWS_frz_sc_f025.yaml,vista3d,True,False,0.25,frz_sc,native,False,W,wshared,pretrained
ls_vista3dWS_frz_sc_f100,configs/lowshot/ls_vista3dWS_frz_sc_f100.yaml,vista3d,True,False,1.0,frz_sc,native,False,W,wshared,pretrained
ls_vista3dWS_ft_pt_f001,configs/lowshot/ls_vista3dWS_ft_pt_f001.yaml,vista3d,False,True,0.01,ft_pt,native,False,W,wshared,pretrained
ls_vista3dWS_ft_pt_f005,configs/lowshot/ls_vista3dWS_ft_pt_f005.yaml,vista3d,False,True,0.05,ft_pt,native,False,W,wshared,pretrained
ls_vista3dWS_ft_pt_f010,configs/lowshot/ls_vista3dWS_ft_pt_f010.yaml,vista3d,False,True,0.1,ft_pt,native,False,W,wshared,pretrained
ls_vista3dWS_ft_pt_f025,configs/lowshot/ls_vista3dWS_ft_pt_f025.yaml,vista3d,False,True,0.25,ft_pt,native,False,W,wshared,pretrained
ls_vista3dWS_ft_pt_f100,configs/lowshot/ls_vista3dWS_ft_pt_f100.yaml,vista3d,False,True,1.0,ft_pt,native,False,W,wshared,pretrained
ls_vista3dWS_ft_sc_f001,configs/lowshot/ls_vista3dWS_ft_sc_f001.yaml,vista3d,False,False,0.01,ft_sc,native,False,W,wshared,pretrained
ls_vista3dWS_ft_sc_f005,configs/lowshot/ls_vista3dWS_ft_sc_f005.yaml,vista3d,False,False,0.05,ft_sc,native,False,W,wshared,pretrained
ls_vista3dWS_ft_sc_f010,configs/lowshot/ls_vista3dWS_ft_sc_f010.yaml,vista3d,False,False,0.1,ft_sc,native,False,W,wshared,pretrained
ls_vista3dWS_ft_sc_f025,configs/lowshot/ls_vista3dWS_ft_sc_f025.yaml,vista3d,False,False,0.25,ft_sc,native,False,W,wshared,pretrained
ls_vista3dWS_ft_sc_f100,configs/lowshot/ls_vista3dWS_ft_sc_f100.yaml,vista3d,False,False,1.0,ft_sc,native,False,W,wshared,pretrained
ls_biomedparseWS_frz_pt_f001,configs/lowshot/ls_biomedparseWS_frz_pt_f001.yaml,biomedparse,True,True,0.01,frz_pt,native,False,W,wshared,fresh_stem_s0s1
ls_biomedparseWS_frz_pt_f005,configs/lowshot/ls_biomedparseWS_frz_pt_f005.yaml,biomedparse,True,True,0.05,frz_pt,native,False,W,wshared,fresh_stem_s0s1
ls_biomedparseWS_frz_pt_f010,configs/lowshot/ls_biomedparseWS_frz_pt_f010.yaml,biomedparse,True,True,0.1,frz_pt,native,False,W,wshared,fresh_stem_s0s1
ls_biomedparseWS_frz_pt_f025,configs/lowshot/ls_biomedparseWS_frz_pt_f025.yaml,biomedparse,True,True,0.25,frz_pt,native,False,W,wshared,fresh_stem_s0s1
ls_biomedparseWS_frz_pt_f100,configs/lowshot/ls_biomedparseWS_frz_pt_f100.yaml,biomedparse,True,True,1.0,frz_pt,native,False,W,wshared,fresh_stem_s0s1
ls_biomedparseWS_frz_sc_f001,configs/lowshot/ls_biomedparseWS_frz_sc_f001.yaml,biomedparse,True,False,0.01,frz_sc,native,False,W,wshared,fresh_stem_s0s1
ls_biomedparseWS_frz_sc_f005,configs/lowshot/ls_biomedparseWS_frz_sc_f005.yaml,biomedparse,True,False,0.05,frz_sc,native,False,W,wshared,fresh_stem_s0s1
ls_biomedparseWS_frz_sc_f010,configs/lowshot/ls_biomedparseWS_frz_sc_f010.yaml,biomedparse,True,False,0.1,frz_sc,native,False,W,wshared,fresh_stem_s0s1
ls_biomedparseWS_frz_sc_f025,configs/lowshot/ls_biomedparseWS_frz_sc_f025.yaml,biomedparse,True,False,0.25,frz_sc,native,False,W,wshared,fresh_stem_s0s1
ls_biomedparseWS_frz_sc_f100,configs/lowshot/ls_biomedparseWS_frz_sc_f100.yaml,biomedparse,True,False,1.0,frz_sc,native,False,W,wshared,fresh_stem_s0s1
ls_biomedparseWS_ft_pt_f001,configs/lowshot/ls_biomedparseWS_ft_pt_f001.yaml,biomedparse,False,True,0.01,ft_pt,native,False,W,wshared,fresh_stem_s0s1
ls_biomedparseWS_ft_pt_f005,configs/lowshot/ls_biomedparseWS_ft_pt_f005.yaml,biomedparse,False,True,0.05,ft_pt,native,False,W,wshared,fresh_stem_s0s1
ls_biomedparseWS_ft_pt_f010,configs/lowshot/ls_biomedparseWS_ft_pt_f010.yaml,biomedparse,False,True,0.1,ft_pt,native,False,W,wshared,fresh_stem_s0s1
ls_biomedparseWS_ft_pt_f025,configs/lowshot/ls_biomedparseWS_ft_pt_f025.yaml,biomedparse,False,True,0.25,ft_pt,native,False,W,wshared,fresh_stem_s0s1
ls_biomedparseWS_ft_pt_f100,configs/lowshot/ls_biomedparseWS_ft_pt_f100.yaml,biomedparse,False,True,1.0,ft_pt,native,False,W,wshared,fresh_stem_s0s1
ls_biomedparseWS_ft_sc_f001,configs/lowshot/ls_biomedparseWS_ft_sc_f001.yaml,biomedparse,False,False,0.01,ft_sc,native,False,W,wshared,fresh_stem_s0s1
ls_biomedparseWS_ft_sc_f005,configs/lowshot/ls_biomedparseWS_ft_sc_f005.yaml,biomedparse,False,False,0.05,ft_sc,native,False,W,wshared,fresh_stem_s0s1
ls_biomedparseWS_ft_sc_f010,configs/lowshot/ls_biomedparseWS_ft_sc_f010.yaml,biomedparse,False,False,0.1,ft_sc,native,False,W,wshared,fresh_stem_s0s1
ls_biomedparseWS_ft_sc_f025,configs/lowshot/ls_biomedparseWS_ft_sc_f025.yaml,biomedparse,False,False,0.25,ft_sc,native,False,W,wshared,fresh_stem_s0s1
ls_biomedparseWS_ft_sc_f100,configs/lowshot/ls_biomedparseWS_ft_sc_f100.yaml,biomedparse,False,False,1.0,ft_sc,native,False,W,wshared,fresh_stem_s0s1
ls_supUnetWS_frz_pt_f001,configs/lowshot/ls_supUnetWS_frz_pt_f001.yaml,suprem_unet,True,True,0.01,frz_pt,native,False,W,wshared,pretrained
ls_supUnetWS_frz_pt_f005,configs/lowshot/ls_supUnetWS_frz_pt_f005.yaml,suprem_unet,True,True,0.05,frz_pt,native,False,W,wshared,pretrained
ls_supUnetWS_frz_pt_f010,configs/lowshot/ls_supUnetWS_frz_pt_f010.yaml,suprem_unet,True,True,0.1,frz_pt,native,False,W,wshared,pretrained
ls_supUnetWS_frz_pt_f025,configs/lowshot/ls_supUnetWS_frz_pt_f025.yaml,suprem_unet,True,True,0.25,frz_pt,native,False,W,wshared,pretrained
ls_supUnetWS_frz_pt_f100,configs/lowshot/ls_supUnetWS_frz_pt_f100.yaml,suprem_unet,True,True,1.0,frz_pt,native,False,W,wshared,pretrained
ls_supUnetWS_frz_sc_f001,configs/lowshot/ls_supUnetWS_frz_sc_f001.yaml,suprem_unet,True,False,0.01,frz_sc,native,False,W,wshared,pretrained
ls_supUnetWS_frz_sc_f005,configs/lowshot/ls_supUnetWS_frz_sc_f005.yaml,suprem_unet,True,False,0.05,frz_sc,native,False,W,wshared,pretrained
ls_supUnetWS_frz_sc_f010,configs/lowshot/ls_supUnetWS_frz_sc_f010.yaml,suprem_unet,True,False,0.1,frz_sc,native,False,W,wshared,pretrained
ls_supUnetWS_frz_sc_f025,configs/lowshot/ls_supUnetWS_frz_sc_f025.yaml,suprem_unet,True,False,0.25,frz_sc,native,False,W,wshared,pretrained
ls_supUnetWS_frz_sc_f100,configs/lowshot/ls_supUnetWS_frz_sc_f100.yaml,suprem_unet,True,False,1.0,frz_sc,native,False,W,wshared,pretrained
ls_supUnetWS_ft_pt_f001,configs/lowshot/ls_supUnetWS_ft_pt_f001.yaml,suprem_unet,False,True,0.01,ft_pt,native,False,W,wshared,pretrained
ls_supUnetWS_ft_pt_f005,configs/lowshot/ls_supUnetWS_ft_pt_f005.yaml,suprem_unet,False,True,0.05,ft_pt,native,False,W,wshared,pretrained
ls_supUnetWS_ft_pt_f010,configs/lowshot/ls_supUnetWS_ft_pt_f010.yaml,suprem_unet,False,True,0.1,ft_pt,native,False,W,wshared,pretrained
ls_supUnetWS_ft_pt_f025,configs/lowshot/ls_supUnetWS_ft_pt_f025.yaml,suprem_unet,False,True,0.25,ft_pt,native,False,W,wshared,pretrained
ls_supUnetWS_ft_pt_f100,configs/lowshot/ls_supUnetWS_ft_pt_f100.yaml,suprem_unet,False,True,1.0,ft_pt,native,False,W,wshared,pretrained
ls_supUnetWS_ft_sc_f001,configs/lowshot/ls_supUnetWS_ft_sc_f001.yaml,suprem_unet,False,False,0.01,ft_sc,native,False,W,wshared,pretrained
ls_supUnetWS_ft_sc_f005,configs/lowshot/ls_supUnetWS_ft_sc_f005.yaml,suprem_unet,False,False,0.05,ft_sc,native,False,W,wshared,pretrained
ls_supUnetWS_ft_sc_f010,configs/lowshot/ls_supUnetWS_ft_sc_f010.yaml,suprem_unet,False,False,0.1,ft_sc,native,False,W,wshared,pretrained
ls_supUnetWS_ft_sc_f025,configs/lowshot/ls_supUnetWS_ft_sc_f025.yaml,suprem_unet,False,False,0.25,ft_sc,native,False,W,wshared,pretrained
ls_supUnetWS_ft_sc_f100,configs/lowshot/ls_supUnetWS_ft_sc_f100.yaml,suprem_unet,False,False,1.0,ft_sc,native,False,W,wshared,pretrained
ls_supSegresWS_frz_pt_f001,configs/lowshot/ls_supSegresWS_frz_pt_f001.yaml,suprem_segresnet,True,True,0.01,frz_pt,native,False,W,wshared,pretrained
ls_supSegresWS_frz_pt_f005,configs/lowshot/ls_supSegresWS_frz_pt_f005.yaml,suprem_segresnet,True,True,0.05,frz_pt,native,False,W,wshared,pretrained
ls_supSegresWS_frz_pt_f010,configs/lowshot/ls_supSegresWS_frz_pt_f010.yaml,suprem_segresnet,True,True,0.1,frz_pt,native,False,W,wshared,pretrained
ls_supSegresWS_frz_pt_f025,configs/lowshot/ls_supSegresWS_frz_pt_f025.yaml,suprem_segresnet,True,True,0.25,frz_pt,native,False,W,wshared,pretrained
ls_supSegresWS_frz_pt_f100,configs/lowshot/ls_supSegresWS_frz_pt_f100.yaml,suprem_segresnet,True,True,1.0,frz_pt,native,False,W,wshared,pretrained
ls_supSegresWS_frz_sc_f001,configs/lowshot/ls_supSegresWS_frz_sc_f001.yaml,suprem_segresnet,True,False,0.01,frz_sc,native,False,W,wshared,pretrained
ls_supSegresWS_frz_sc_f005,configs/lowshot/ls_supSegresWS_frz_sc_f005.yaml,suprem_segresnet,True,False,0.05,frz_sc,native,False,W,wshared,pretrained
ls_supSegresWS_frz_sc_f010,configs/lowshot/ls_supSegresWS_frz_sc_f010.yaml,suprem_segresnet,True,False,0.1,frz_sc,native,False,W,wshared,pretrained
ls_supSegresWS_frz_sc_f025,configs/lowshot/ls_supSegresWS_frz_sc_f025.yaml,suprem_segresnet,True,False,0.25,frz_sc,native,False,W,wshared,pretrained
ls_supSegresWS_frz_sc_f100,configs/lowshot/ls_supSegresWS_frz_sc_f100.yaml,suprem_segresnet,True,False,1.0,frz_sc,native,False,W,wshared,pretrained
ls_supSegresWS_ft_pt_f001,configs/lowshot/ls_supSegresWS_ft_pt_f001.yaml,suprem_segresnet,False,True,0.01,ft_pt,native,False,W,wshared,pretrained
ls_supSegresWS_ft_pt_f005,configs/lowshot/ls_supSegresWS_ft_pt_f005.yaml,suprem_segresnet,False,True,0.05,ft_pt,native,False,W,wshared,pretrained
ls_supSegresWS_ft_pt_f010,configs/lowshot/ls_supSegresWS_ft_pt_f010.yaml,suprem_segresnet,False,True,0.1,ft_pt,native,False,W,wshared,pretrained
ls_supSegresWS_ft_pt_f025,configs/lowshot/ls_supSegresWS_ft_pt_f025.yaml,suprem_segresnet,False,True,0.25,ft_pt,native,False,W,wshared,pretrained
ls_supSegresWS_ft_pt_f100,configs/lowshot/ls_supSegresWS_ft_pt_f100.yaml,suprem_segresnet,False,True,1.0,ft_pt,native,False,W,wshared,pretrained
ls_supSegresWS_ft_sc_f001,configs/lowshot/ls_supSegresWS_ft_sc_f001.yaml,suprem_segresnet,False,False,0.01,ft_sc,native,False,W,wshared,pretrained
ls_supSegresWS_ft_sc_f005,configs/lowshot/ls_supSegresWS_ft_sc_f005.yaml,suprem_segresnet,False,False,0.05,ft_sc,native,False,W,wshared,pretrained
ls_supSegresWS_ft_sc_f010,configs/lowshot/ls_supSegresWS_ft_sc_f010.yaml,suprem_segresnet,False,False,0.1,ft_sc,native,False,W,wshared,pretrained
ls_supSegresWS_ft_sc_f025,configs/lowshot/ls_supSegresWS_ft_sc_f025.yaml,suprem_segresnet,False,False,0.25,ft_sc,native,False,W,wshared,pretrained
ls_supSegresWS_ft_sc_f100,configs/lowshot/ls_supSegresWS_ft_sc_f100.yaml,suprem_segresnet,False,False,1.0,ft_sc,native,False,W,wshared,pretrained
ls_supSwinWS_frz_pt_f001,configs/lowshot/ls_supSwinWS_frz_pt_f001.yaml,suprem_swinunetr,True,True,0.01,frz_pt,native,False,W,wshared,fresh_stem_s0
ls_supSwinWS_frz_pt_f005,configs/lowshot/ls_supSwinWS_frz_pt_f005.yaml,suprem_swinunetr,True,True,0.05,frz_pt,native,False,W,wshared,fresh_stem_s0
ls_supSwinWS_frz_pt_f010,configs/lowshot/ls_supSwinWS_frz_pt_f010.yaml,suprem_swinunetr,True,True,0.1,frz_pt,native,False,W,wshared,fresh_stem_s0
ls_supSwinWS_frz_pt_f025,configs/lowshot/ls_supSwinWS_frz_pt_f025.yaml,suprem_swinunetr,True,True,0.25,frz_pt,native,False,W,wshared,fresh_stem_s0
ls_supSwinWS_frz_pt_f100,configs/lowshot/ls_supSwinWS_frz_pt_f100.yaml,suprem_swinunetr,True,True,1.0,frz_pt,native,False,W,wshared,fresh_stem_s0
ls_supSwinWS_frz_sc_f001,configs/lowshot/ls_supSwinWS_frz_sc_f001.yaml,suprem_swinunetr,True,False,0.01,frz_sc,native,False,W,wshared,fresh_stem_s0
ls_supSwinWS_frz_sc_f005,configs/lowshot/ls_supSwinWS_frz_sc_f005.yaml,suprem_swinunetr,True,False,0.05,frz_sc,native,False,W,wshared,fresh_stem_s0
ls_supSwinWS_frz_sc_f010,configs/lowshot/ls_supSwinWS_frz_sc_f010.yaml,suprem_swinunetr,True,False,0.1,frz_sc,native,False,W,wshared,fresh_stem_s0
ls_supSwinWS_frz_sc_f025,configs/lowshot/ls_supSwinWS_frz_sc_f025.yaml,suprem_swinunetr,True,False,0.25,frz_sc,native,False,W,wshared,fresh_stem_s0
ls_supSwinWS_frz_sc_f100,configs/lowshot/ls_supSwinWS_frz_sc_f100.yaml,suprem_swinunetr,True,False,1.0,frz_sc,native,False,W,wshared,fresh_stem_s0
ls_supSwinWS_ft_pt_f001,configs/lowshot/ls_supSwinWS_ft_pt_f001.yaml,suprem_swinunetr,False,True,0.01,ft_pt,native,False,W,wshared,fresh_stem_s0
ls_supSwinWS_ft_pt_f005,configs/lowshot/ls_supSwinWS_ft_pt_f005.yaml,suprem_swinunetr,False,True,0.05,ft_pt,native,False,W,wshared,fresh_stem_s0
ls_supSwinWS_ft_pt_f010,configs/lowshot/ls_supSwinWS_ft_pt_f010.yaml,suprem_swinunetr,False,True,0.1,ft_pt,native,False,W,wshared,fresh_stem_s0
ls_supSwinWS_ft_pt_f025,configs/lowshot/ls_supSwinWS_ft_pt_f025.yaml,suprem_swinunetr,False,True,0.25,ft_pt,native,False,W,wshared,fresh_stem_s0
ls_supSwinWS_ft_pt_f100,configs/lowshot/ls_supSwinWS_ft_pt_f100.yaml,suprem_swinunetr,False,True,1.0,ft_pt,native,False,W,wshared,fresh_stem_s0
ls_supSwinWS_ft_sc_f001,configs/lowshot/ls_supSwinWS_ft_sc_f001.yaml,suprem_swinunetr,False,False,0.01,ft_sc,native,False,W,wshared,fresh_stem_s0
ls_supSwinWS_ft_sc_f005,configs/lowshot/ls_supSwinWS_ft_sc_f005.yaml,suprem_swinunetr,False,False,0.05,ft_sc,native,False,W,wshared,fresh_stem_s0
ls_supSwinWS_ft_sc_f010,configs/lowshot/ls_supSwinWS_ft_sc_f010.yaml,suprem_swinunetr,False,False,0.1,ft_sc,native,False,W,wshared,fresh_stem_s0
ls_supSwinWS_ft_sc_f025,configs/lowshot/ls_supSwinWS_ft_sc_f025.yaml,suprem_swinunetr,False,False,0.25,ft_sc,native,False,W,wshared,fresh_stem_s0
ls_supSwinWS_ft_sc_f100,configs/lowshot/ls_supSwinWS_ft_sc_f100.yaml,suprem_swinunetr,False,False,1.0,ft_sc,native,False,W,wshared,fresh_stem_s0
ls_vocoBWS_frz_pt_f001,configs/lowshot/ls_vocoBWS_frz_pt_f001.yaml,voco_b,True,True,0.01,frz_pt,native,False,W,wshared,fresh_stem_s0
ls_vocoBWS_frz_pt_f005,configs/lowshot/ls_vocoBWS_frz_pt_f005.yaml,voco_b,True,True,0.05,frz_pt,native,False,W,wshared,fresh_stem_s0
ls_vocoBWS_frz_pt_f010,configs/lowshot/ls_vocoBWS_frz_pt_f010.yaml,voco_b,True,True,0.1,frz_pt,native,False,W,wshared,fresh_stem_s0
ls_vocoBWS_frz_pt_f025,configs/lowshot/ls_vocoBWS_frz_pt_f025.yaml,voco_b,True,True,0.25,frz_pt,native,False,W,wshared,fresh_stem_s0
ls_vocoBWS_frz_pt_f100,configs/lowshot/ls_vocoBWS_frz_pt_f100.yaml,voco_b,True,True,1.0,frz_pt,native,False,W,wshared,fresh_stem_s0
ls_vocoBWS_frz_sc_f001,configs/lowshot/ls_vocoBWS_frz_sc_f001.yaml,voco_b,True,False,0.01,frz_sc,native,False,W,wshared,fresh_stem_s0
ls_vocoBWS_frz_sc_f005,configs/lowshot/ls_vocoBWS_frz_sc_f005.yaml,voco_b,True,False,0.05,frz_sc,native,False,W,wshared,fresh_stem_s0
ls_vocoBWS_frz_sc_f010,configs/lowshot/ls_vocoBWS_frz_sc_f010.yaml,voco_b,True,False,0.1,frz_sc,native,False,W,wshared,fresh_stem_s0
ls_vocoBWS_frz_sc_f025,configs/lowshot/ls_vocoBWS_frz_sc_f025.yaml,voco_b,True,False,0.25,frz_sc,native,False,W,wshared,fresh_stem_s0
ls_vocoBWS_frz_sc_f100,configs/lowshot/ls_vocoBWS_frz_sc_f100.yaml,voco_b,True,False,1.0,frz_sc,native,False,W,wshared,fresh_stem_s0
ls_vocoBWS_ft_pt_f001,configs/lowshot/ls_vocoBWS_ft_pt_f001.yaml,voco_b,False,True,0.01,ft_pt,native,False,W,wshared,fresh_stem_s0
ls_vocoBWS_ft_pt_f005,configs/lowshot/ls_vocoBWS_ft_pt_f005.yaml,voco_b,False,True,0.05,ft_pt,native,False,W,wshared,fresh_stem_s0
ls_vocoBWS_ft_pt_f010,configs/lowshot/ls_vocoBWS_ft_pt_f010.yaml,voco_b,False,True,0.1,ft_pt,native,False,W,wshared,fresh_stem_s0
ls_vocoBWS_ft_pt_f025,configs/lowshot/ls_vocoBWS_ft_pt_f025.yaml,voco_b,False,True,0.25,ft_pt,native,False,W,wshared,fresh_stem_s0
ls_vocoBWS_ft_pt_f100,configs/lowshot/ls_vocoBWS_ft_pt_f100.yaml,voco_b,False,True,1.0,ft_pt,native,False,W,wshared,fresh_stem_s0
ls_vocoBWS_ft_sc_f001,configs/lowshot/ls_vocoBWS_ft_sc_f001.yaml,voco_b,False,False,0.01,ft_sc,native,False,W,wshared,fresh_stem_s0
ls_vocoBWS_ft_sc_f005,configs/lowshot/ls_vocoBWS_ft_sc_f005.yaml,voco_b,False,False,0.05,ft_sc,native,False,W,wshared,fresh_stem_s0
ls_vocoBWS_ft_sc_f010,configs/lowshot/ls_vocoBWS_ft_sc_f010.yaml,voco_b,False,False,0.1,ft_sc,native,False,W,wshared,fresh_stem_s0
ls_vocoBWS_ft_sc_f025,configs/lowshot/ls_vocoBWS_ft_sc_f025.yaml,voco_b,False,False,0.25,ft_sc,native,False,W,wshared,fresh_stem_s0
ls_vocoBWS_ft_sc_f100,configs/lowshot/ls_vocoBWS_ft_sc_f100.yaml,voco_b,False,False,1.0,ft_sc,native,False,W,wshared,fresh_stem_s0
ls_vocoHWS_frz_pt_f001,configs/lowshot/ls_vocoHWS_frz_pt_f001.yaml,voco_h,True,True,0.01,frz_pt,native,False,W,wshared,fresh_stem_s0
ls_vocoHWS_frz_pt_f005,configs/lowshot/ls_vocoHWS_frz_pt_f005.yaml,voco_h,True,True,0.05,frz_pt,native,False,W,wshared,fresh_stem_s0
ls_vocoHWS_frz_pt_f010,configs/lowshot/ls_vocoHWS_frz_pt_f010.yaml,voco_h,True,True,0.1,frz_pt,native,False,W,wshared,fresh_stem_s0
ls_vocoHWS_frz_pt_f025,configs/lowshot/ls_vocoHWS_frz_pt_f025.yaml,voco_h,True,True,0.25,frz_pt,native,False,W,wshared,fresh_stem_s0
ls_vocoHWS_frz_pt_f100,configs/lowshot/ls_vocoHWS_frz_pt_f100.yaml,voco_h,True,True,1.0,frz_pt,native,False,W,wshared,fresh_stem_s0
ls_vocoHWS_frz_sc_f001,configs/lowshot/ls_vocoHWS_frz_sc_f001.yaml,voco_h,True,False,0.01,frz_sc,native,False,W,wshared,fresh_stem_s0
ls_vocoHWS_frz_sc_f005,configs/lowshot/ls_vocoHWS_frz_sc_f005.yaml,voco_h,True,False,0.05,frz_sc,native,False,W,wshared,fresh_stem_s0
ls_vocoHWS_frz_sc_f010,configs/lowshot/ls_vocoHWS_frz_sc_f010.yaml,voco_h,True,False,0.1,frz_sc,native,False,W,wshared,fresh_stem_s0
ls_vocoHWS_frz_sc_f025,configs/lowshot/ls_vocoHWS_frz_sc_f025.yaml,voco_h,True,False,0.25,frz_sc,native,False,W,wshared,fresh_stem_s0
ls_vocoHWS_frz_sc_f100,configs/lowshot/ls_vocoHWS_frz_sc_f100.yaml,voco_h,True,False,1.0,frz_sc,native,False,W,wshared,fresh_stem_s0
ls_vocoHWS_ft_pt_f001,configs/lowshot/ls_vocoHWS_ft_pt_f001.yaml,voco_h,False,True,0.01,ft_pt,native,False,W,wshared,fresh_stem_s0
ls_vocoHWS_ft_pt_f005,configs/lowshot/ls_vocoHWS_ft_pt_f005.yaml,voco_h,False,True,0.05,ft_pt,native,False,W,wshared,fresh_stem_s0
